Booking_Mode,Marketing_Budget,Website_Visits,Ticket_Price,Tickets_Sold,Sales_Revenue,Operating_Expenses,Profit
False,1251.047331098499,13577.027689290127,424.16676127817703,5068.97209352794,2162396.476711597,1768516.8089394728,393879.66777212406
False,1076.3423459799958,14362.225633395301,452.21772778395734,4956.861869856543,2273644.834194496,1679434.2652699316,594210.5689245642
False,1277.5491246858048,14367.170141195818,461.91815672857706,5577.765391364772,2581471.968651184,1811980.125819442,769491.8428317418
True,1867.1021963625649,19962.780023882464,613.2072516655056,7024.745677782013,4320372.67706046,2118991.0225433707,2201381.654517089
False,1133.4020283939979,13893.537532465109,476.77907504816244,5520.63248674437,2685249.4315686477,1805616.6613972238,879632.7701714239
False,1204.3567226843695,14636.34551765737,475.5976143790483,5039.759571871435,2360816.75704209,1743252.480849481,617564.276192609
False,1049.7417667866462,14309.727107681387,431.03755408192967,5297.799724549969,2286356.3911620528,1762809.7175019977,523546.67366005504
True,2128.241303623191,20418.593407887725,603.0671401918867,7686.392320773746,4654543.135851469,2302493.2329343734,2352049.9029170955
False,1197.7753424028597,12583.346681437393,352.23014079043696,4767.341457892693,1720618.8090074304,1742189.9825902884,-21571.17358285794
True,1925.6711582092548,19115.048337485812,601.2085121654644,6628.052623526471,3982298.370627758,2130387.7256746446,1851910.6449531135
False,1017.7334124299525,15126.213824178194,419.82179561427546,5353.5019400995525,2251490.75276468,1795850.8142855715,455639.9384791085
True,1862.129275435283,18943.59084754077,530.9026675840778,7778.00997790427,4115568.3684798162,2234662.724019136,1880905.6444606804
True,2056.1240734156395,18360.45450644839,574.9014888855371,6674.095391645037,3886557.618722408,2080758.2851624116,1805799.3335599964
False,1061.1803871520158,14840.771284490398,453.50983883702287,4792.578963481893,2160634.8313183705,1663353.3186134808,497281.51270488976
True,1886.2144479121057,19629.932890608212,546.6428985789107,7430.032020935765,4088985.944452457,2185943.0605107094,1903042.8839417477
False,1172.2528877409347,14569.966477816648,465.2532907639648,5116.76724219419,2376517.7935388177,1752204.5039658213,624313.2895729963
False,1473.3000629823641,14492.104014595117,436.61797615582924,4886.5427246468835,2134786.183384188,1757675.271989311,377110.9113948769
True,2083.304843348015,19133.32399306086,582.0064168414759,7050.2125498052765,4054346.6154658105,2182980.5932323467,1871366.0222334638
False,1291.550260020072,14817.339766005387,415.0185449487448,5270.841115022967,2189765.2933675586,1841495.264504359,348270.0288631995
True,2075.5262015522367,18993.28331354291,619.0474486487342,7036.027757725833,4354449.188651985,2165480.438220408,2188968.7504315767
False,1293.9578599330302,13377.338350321617,369.9012002171277,5122.2312513706165,1835375.4682617926,1788437.9656440262,46937.50261776638
False,1038.8293619442056,13800.832349628046,491.426667896393,5169.395344792426,2510761.113526322,1732213.4403130445,778547.6732132775
True,1998.3385635768898,19540.44301155994,561.5303164662932,7555.194742087158,4224316.80305315,2201254.6450515008,2023062.1580016492
True,2081.362101473205,19338.914982973292,563.2150865318519,7477.7689423978245,4150444.098416386,2285151.1108675627,1865292.9875488235
False,1197.8499820734032,14806.824401751604,462.72688690162494,5820.636433381202,2644678.4258895204,1822624.90273321,822053.5231563104
False,1176.960813586549,14899.99813367435,447.6518317254105,5703.286744153072,2611869.2900973414,1836673.8750907464,775195.415006595
True,1970.0948704308475,20335.145639361923,636.3887093477434,6653.914227065355,4193276.590122646,2086510.7730533483,2106765.8170692977
False,1168.9940276754955,16789.02737752759,456.6093375852568,5814.540984999465,2620706.588164595,1851322.563724137,769384.024440458
False,1107.0962611330401,15315.631982833062,433.17385750793403,5055.376822678965,2134026.634984304,1776795.3522903367,357231.28269396746
True,1759.3800382168263,17758.61639982644,545.3265548681919,6730.190870970397,3719247.0779974796,2103832.298748454,1615414.7792490255
True,1906.6589869953295,16984.731116216717,573.4506031486466,6879.840288020647,3981976.889271654,2114307.9053051905,1867668.9839664637
False,1257.0783526649327,14931.972094593457,426.9453777617604,5365.345035631791,2303437.9277932714,1844903.0457268024,458534.88206646894
True,2236.8493546805953,20232.688042965598,589.3986100338881,7462.492413831424,4401752.28423236,2227391.9889247636,2174360.2953075967
False,1417.6296205588424,14356.625114090102,348.1526012761082,5805.773790537269,2001620.2976144543,1906417.9416309735,95202.35598348081
False,1211.610209242645,15152.693425664214,456.5541875774246,4981.566270060581,2262978.5748651996,1806962.7114482643,456015.8634169353
False,1307.2060348132961,14447.048854469993,480.5899861690011,5144.79037896709,2445568.547463042,1773720.1370047352,671848.410458307
False,1308.957349285287,15503.900397788162,471.2433319542186,5673.31111308097,2699840.7290248987,1866206.7163001627,833634.012724736
False,1116.928897935831,14387.662999371349,384.3749130733093,5354.789485038394,2085934.5178572843,1830957.943754397,254976.57410288719
False,996.2472203447276,14748.70966047952,435.25883729084904,5005.112660216245,2215024.6539363777,1694752.3466941218,520272.3072422559
False,1203.7064783225776,13320.019873279296,345.5725670395277,5098.090558910922,1843716.0428085069,1769311.6283394569,74404.41446905001
False,988.5358803311353,13977.865925205355,479.1506349694065,5277.3121602336805,2556914.2178051644,1744657.669286352,812256.5485188125
True,2011.6084464454207,19494.12386564372,522.1043081577416,7611.203535347465,3999223.292823456,2197921.6026166566,1801301.6902067997
False,1272.9740504147242,13772.7504684054,434.3678067136521,5158.396954817774,2280789.4905052288,1799125.0259903676,481664.4645148611
False,1029.5916614279997,16165.124419831258,460.6902891018087,5820.391156606297,2619717.290308718,1806357.5610291346,813359.7292795836
True,2053.8754460717964,19242.604999686337,635.1962605825757,7242.946486284061,4600881.822263612,2240414.502556269,2360467.3197073434
True,2198.802173837088,21328.09977331655,602.0389680149518,7521.973755249966,4468021.201131434,2252272.7934852736,2215748.4076461606
True,2093.3814968825154,19226.207710509996,540.102248281264,7294.927160669941,4003096.6470265025,2197910.8990205163,1805185.7480059862
False,1262.6786040899615,14823.454609883005,416.45884724345,5543.3699963806985,2288865.093863494,1836519.6161553822,452345.477708112
True,2158.8088496580094,21046.652959718238,580.6088534035268,6918.425420343188,4087823.8814503783,2169476.430531762,1918347.4509186163
True,2257.9555686557414,20492.537525298794,602.8925705666431,7869.129506210699,4786700.6401363835,2300862.555728999,2485838.0844073845
False,1218.1707698067823,15096.458762797152,454.57110944055125,5521.022748595662,2487607.9878462637,1826538.8437658404,661069.1440804233
False,1347.540103371975,15473.445351451335,443.1714308807903,5230.436830399574,2251589.514517393,1791794.2587441525,459795.25577324047
True,2042.2996940395092,18471.97717707804,664.2565795184338,6689.174964103266,4398367.788105635,2101800.5082957437,2296567.2798098912
False,1134.4597421479818,14372.105254880838,443.1367799292776,5164.205627708594,2329998.3008856773,1780016.1930413356,549982.1078443418
True,2087.778516354108,18949.86735075633,576.3913872092941,7356.207918560401,4227202.782589867,2147138.867680896,2080063.9149089707
False,1127.3024582409994,14883.198186861282,477.0492843256064,5198.6528933440495,2420762.2383835544,1743481.7980743384,677280.440309216
False,1131.224494108012,14225.340468496077,408.9915177269368,5599.720037484001,2281249.5285501704,1820528.425009618,460721.1035405523
False,1127.0711243469304,14665.31748908286,429.86522288340353,5463.802484698209,2416406.9128189697,1812167.8278052527,604239.085013717
False,924.54909653602,14149.3545247516,426.32722742272614,4956.18048081581,2177324.157529385,1689760.5642805246,487563.5932488602
False,1212.6599373192716,14877.650503151739,339.7369024591417,5442.466770326018,1830083.356195901,1817759.590792002,12323.765403899131
False,1048.339756968544,14484.743007004128,429.6886983698499,5354.319392410232,2313015.138395398,1763795.3387127903,549219.7996826076
False,1187.1277055198068,14261.966197502297,430.13039837252074,5436.841271986346,2363060.5318088755,1752779.6683162877,610280.8634925878
False,1373.9962536581793,14348.988492778748,412.66032307596663,5483.380544334728,2203606.9808346867,1874632.9593212723,328974.02151341434
False,1137.4799612271252,14132.031228526837,415.0549558659281,5180.221331324872,2128759.636634292,1774840.2463580011,353919.39027629094
False,1134.9589009863028,15688.28586894641,375.04587772673534,5801.242519493113,2159515.5574887968,1818383.830038218,341131.7274505787
False,1363.6691261402154,15609.551528554884,422.8862158093301,5629.562714531221,2396826.560476791,1907916.152941963,488910.4075348282
False,1265.5566918557158,15565.595884986531,472.6023920240652,5771.070959027223,2707009.88683014,1885708.6970660926,821301.1897640473
True,2167.183251682317,21243.210928711473,583.7955651196156,7609.498793482344,4386496.168557199,2238890.86205508,2147605.3065021187
False,1157.3650519215607,13716.188284755899,401.72559869800506,5292.258095867212,2139003.8245518547,1817942.613204731,321061.21134712384
True,2139.769985544511,20394.405144640466,568.7294886816464,7125.141647108674,4026597.8713845024,2206200.146567219,1820397.7248172835
True,1967.6597693011838,18554.81675164037,660.5980767865566,7080.558759669746,4628287.651607059,2179841.042710204,2448446.608896855
False,1118.8797929253722,14384.412164040694,372.5664778893028,5447.05453813183,1980374.0521586048,1780272.842161571,200101.20999703393
False,1271.549313384608,15487.534210616648,449.57324185679,5547.001533898158,2484864.3290619683,1820574.578070754,664289.7509912143
False,1128.195219447273,16160.579267096236,423.8994131801338,5160.592154669287,2245614.2669884413,1737996.2428906546,507618.02409778675
False,1292.0542251892743,14396.981692226589,487.23137482099446,5614.648979055371,2728651.3020323636,1833321.8313082692,895329.4707240944
True,2337.002144251516,20323.48851796918,635.8942897309413,7794.781319446573,4999581.934099689,2241219.2852231027,2758362.6488765865
False,997.6616955663258,15435.001192918608,416.9088690913295,5604.317119618553,2246644.2502111206,1830676.6959634477,415967.5542476729
True,1959.7354748654507,18162.537832248247,536.0485976848338,7214.27635352427,3833656.2802664,2135597.510948647,1698058.7693177531
True,2184.4175418211207,20368.503723606595,640.0373945145168,7248.661682699306,4589094.943620794,2230768.372689217,2358326.5709315776
False,1182.5906196608132,14560.767151827855,471.03152836755254,5379.849034847866,2523096.3058191026,1761474.2007561706,761622.105062932
False,1339.3307819751087,14420.86840241721,381.3284301918539,5831.629804477789,2254574.0311410245,1889302.311998518,365271.7191425066
False,1078.792287224051,14721.069230103969,446.08317240217957,4970.728747313376,2195499.776057722,1693818.8756193765,501680.9004383455
False,1239.7613013369564,15510.860398870838,391.9731707899211,6477.1390230008465,2489085.053532,1952191.1247791531,536893.928752847
False,1181.9332418612587,14015.749994373433,392.83333927723874,5087.979631698833,2036637.6055643035,1714375.116026024,322262.48953827936
False,1216.844486744801,15262.41757184959,363.6740303197385,5899.599572797995,2115045.853618986,1856053.8755522156,258991.97806677036
False,1239.7339222866435,15131.394404146033,452.65168296247595,5186.281720772296,2358481.473472149,1804760.6127593587,553720.8607127904
False,1053.5992364812853,13411.006192152641,429.4894949134758,5081.444557659865,2155827.1659127446,1746116.5495407155,409710.61637202906
False,1071.1035017568847,15968.719984462634,437.3074905747913,5333.819197492184,2353204.1493111155,1780615.4680859514,572588.6812251641
False,1367.9092808274509,16263.894676824013,470.8366227854365,5539.796953396558,2592997.402292911,1826965.1038510452,766032.2984418657
True,2085.185645389715,19030.511475835112,613.401862280772,7113.776534197597,4395410.086878862,2113376.5427320767,2282033.5441467855
False,1212.7615599543153,14382.659949432595,440.45969648926484,5037.132108727313,2243493.8566237846,1734205.8667678642,509287.98985592043
False,1194.7110332863735,15561.008690260107,446.22458576733317,5503.424445445551,2544614.0715444093,1803217.5310476995,741396.5404967098
True,2092.785099844734,19376.780096982777,552.7399854528119,7700.339917312942,4253078.797952009,2301195.1257983013,1951883.672153708
False,1061.2875912713464,12891.343474350875,418.79372028845074,4446.690035548356,1823232.6096760067,1675574.3122810887,147658.29739491805
False,1080.116720172552,15536.274029574779,377.78084558738124,5346.594565651398,1973396.3257311154,1788171.006957476,185225.3187736394
False,1356.540989664772,15263.601655864648,388.50304112871436,5616.1921909725725,2158015.0624859473,1843261.05153883,314754.01094711735
False,1218.1530266216596,16639.89083576041,416.7864224477096,5789.1375044810475,2427846.481942529,1837796.1034969063,590050.3784456225
False,1302.036104838484,15446.607062464449,457.16606663611407,5218.525268641307,2357179.6700940286,1818973.075290709,538206.5948033195
False,1127.3203191694472,14877.462006451384,492.0374904864635,5318.773457943917,2677794.646261221,1771923.4663539773,905871.1799072435
False,1365.2070456431165,17863.547342798196,382.01823929876156,6225.717667545492,2386350.4283490838,1931321.660559716,455028.7677893678
True,2091.4334086383424,19664.759569375732,596.0665645725469,7508.136800556878,4436268.550842972,2289137.098609035,2147131.4522339366
False,1257.7494983100103,14161.964607554833,417.51813473278514,5201.625091352483,2153254.6757151657,1760574.0956962677,392680.580018898
False,1265.8475205258937,15244.312230874468,438.45324678480125,5436.022704958456,2357906.5865192907,1813428.8588514533,544477.7276678374
False,1104.3588912753444,15672.640751779785,440.38434588081384,5600.551546430514,2473525.919651398,1808322.0139473067,665203.9057040913
False,976.1134963919927,13294.064261572996,432.68474075035755,5229.821921395703,2221849.1975276545,1726276.1507440521,495573.04678360233
True,1921.0236799497877,18593.018233504583,556.1488210143383,7559.8391771558245,4255674.21794448,2167006.1213162006,2088668.096628279
True,2245.6627428863635,20594.389971466062,603.813639803349,7622.808425045837,4588503.326713194,2310898.2821640144,2277605.0445491797
False,1356.0820764384584,12376.986130937035,451.231434957722,4301.642698475166,1931545.2202413285,1647374.1150203503,284171.10522097815
False,1158.3694358426435,13796.67585383827,402.0313208643724,4681.552633779833,1919056.7872086382,1678296.2148084939,240760.5724001443
False,1163.7988407556627,15509.052892011452,489.23577232566885,4804.17087693775,2320433.370095062,1730075.9736108796,590357.3964841824
False,1324.3927052683023,14650.47656810614,411.77803863185835,5018.800107838018,2066576.8167904713,1740278.702817452,326298.1139730194
False,1179.7908152695697,13367.663137225018,397.8148930771893,4758.973244487718,1964878.9843071678,1714556.967829188,250322.01647797972
False,1044.0888155843065,16238.823149988712,430.3732663442776,5795.139747645216,2510518.9506200706,1823165.4142186071,687353.5364014634
False,1351.8651711115394,13974.994769121753,410.98436805511415,4606.368046415903,1904898.1783124628,1721542.4237569517,183355.75455551106
False,1257.2614293496717,14546.398438175298,372.14895150630804,5848.5289888391235,2157468.1169778486,1869841.20990191,287626.90707593854
False,898.0392341995739,13819.83581271735,419.0845124716961,5426.848442604018,2234538.531835125,1715904.3466869523,518634.18514817255
False,1162.4171873364146,14864.631204187326,475.8495854314442,5681.241297928783,2773368.6781542646,1819687.2007221314,953681.4774321332
False,1217.2404243941207,14588.822336832336,490.08863111039426,5042.602374403238,2464917.777354867,1801004.5681448153,663913.2092100519
False,1257.7496192470546,14945.730515482532,400.1535488828247,5556.61243520303,2299417.839840725,1871095.3580367689,428322.4818039562
True,2068.2581427173964,19815.564663690067,621.6846111274635,7117.090881269495,4397230.08690068,2159402.3444105894,2237827.742490091
True,1973.710984330765,19458.897576504052,594.6385309198579,7813.335080791933,4696308.205377048,2283811.303509614,2412496.901867434
False,1186.1089147164016,14930.60785194328,429.9360320378307,5055.4027727452485,2165287.137740735,1730644.920163127,434642.21757760807
False,1235.376038153232,12823.869372533032,464.35799246248087,4564.3572300727055,2136167.030950875,1662461.6115558115,473705.41939506354
False,1167.839509726318,15199.77305133397,449.8225034901165,5887.311670948747,2696913.620325173,1803365.340220653,893548.2801045198
False,1155.3719136352552,13508.88156454168,425.40121455165223,5748.805674083638,2463210.300411792,1810368.015705648,652842.2847061439
False,1350.250072639778,13290.619214229311,387.49395000100515,4984.679920590365,1963636.392659579,1791347.2317413855,172289.1609181934
False,1086.4070777676898,15850.59010248454,380.66067054519516,5669.585421952065,2095671.003065684,1811968.870164983,283702.13290070114
True,2008.0643834668106,18462.39076904115,587.759366134344,6311.058917349395,3690955.927785852,2111657.62813589,1579298.2996499622
False,956.2477184341092,14456.87671960065,431.3264664613409,5787.545687914891,2578109.1876451923,1840126.1430537668,737983.0445914255
False,1264.9163956141695,14340.494011115617,437.6110162290676,5319.38082427433,2318654.191679815,1795928.8525396255,522725.33914018935
True,2149.3917351816262,19347.9205701525,617.3689273681479,6704.456070158769,4151868.037834567,2130277.4675991177,2021590.5702354494
False,1265.8184199115901,15473.253499511758,454.28547950793325,5794.812158880728,2625975.4296064638,1862037.3592876627,763938.0703188011
False,1310.1206984953474,14200.887213116475,335.89231561359,5572.645917319559,1846945.8203513594,1877137.6650429722,-30191.844691612758
False,1252.8848093716274,15342.33039036539,451.62041165603705,5393.138406850933,2375889.032840277,1802572.7151259878,573316.3177142893
False,1241.1018469144094,15321.267661213291,383.33932781968167,5462.350732050903,2048264.1878241533,1820657.8451171764,227606.34270697692
